,DrugBank ID,OMIM ID
3577,DB00966,D007022
3578,DB00966,D007249
3579,DB00966,D007319
3580,DB00966,D007410
3581,DB00966,D009202
3582,DB00966,D009503
3583,DB00966,D010198
3584,DB00966,D011537
3585,DB00966,D013921
3586,DB00695,D006977
3587,DB00313,D004827
3588,DB00313,D006973
3589,DB00313,D007022
3590,DB00313,D007249
3591,DB00313,D007319
3592,DB00313,D007333
3593,DB00313,D007410
3594,DB00313,D007431
3595,DB00313,D007964
3596,DB00313,D008569
3597,DB00313,D009069
3598,DB00313,D009202
3599,DB00313,D009205
3600,DB00313,D009336
3601,DB00313,D009410
3602,DB00313,D010195
3603,DB00313,D010300
3604,DB00313,D010302
3605,DB00313,D010612
3606,DB00313,D011537
3607,DB00313,D011782
3608,DB00313,D012206
3609,DB00313,D012852
3610,DB00313,D013276
3611,DB00313,D013610
3612,DB00313,D014202
3613,DB00313,D014657
3614,DB00313,D015267
3615,DB00313,D015427
3616,DB00313,D015428
3617,DB00313,D015431
3618,DB00313,D017880
3619,DB00313,D018149
3620,DB00313,D019465
3621,DB00313,D020234
3622,DB00313,D029424
3623,DB01221,D005767
3624,DB04216,D004830
3625,DB04216,D011507
3626,DB04216,D012640
3627,DB04216,D013262
3628,DB04216,D020301
3629,DB01248,D001249
3630,DB01248,D001523
3631,DB01248,D001930
3632,DB01248,D003550
3633,DB01248,D008106
3634,DB01248,D009765
3635,DB01248,D010300
3636,DB01248,D050171
3637,DB00619,D009503
3638,DB00619,D009369
3639,DB00619,D009135
3640,DB00619,D006973
3641,DB00619,D006973
3642,DB00619,D006973
3643,DB00619,D006973
3644,DB00619,D006973
3645,DB00619,D006973
3646,DB00619,D006973
3647,DB00619,D006973
3648,DB00619,D006973
3649,DB00619,D006973
3650,DB00619,D006973
3651,DB00619,D006973
3652,DB00619,D006973
3653,DB00619,D006973
3654,DB00619,D006973
3655,DB00619,D006973
3656,DB00619,D006973
3657,DB00619,D006973
3658,DB00619,D006973
3659,DB00619,D006973
3660,DB00619,D006973
3661,DB00619,D006973
3662,DB00619,D006973
3663,DB00619,D006973
3664,DB00619,D006973
3665,DB00619,D006973
3666,DB00619,D006973
3667,DB00619,D006973
3668,DB00619,D006973
3669,DB00619,D006973
3670,DB00619,D006973
3671,DB00619,D006973
3672,DB00619,D006973
3673,DB00619,D006973
3674,DB00619,D006973
3675,DB00619,D006973
3676,DB00619,D006973
3677,DB00619,D006973
3678,DB00619,D006973
3679,DB00619,D006973
3680,DB00619,D006973
3681,DB00619,D006973
3682,DB00619,D006973
3683,DB00619,D006973
3684,DB00619,D006973
3685,DB00619,D006973
3686,DB00619,D006973
3687,DB00619,D006973
3688,DB00619,D006973
3689,DB00619,D006973
3690,DB00619,D006973
3691,DB00619,D006973
3692,DB00619,D006973
3693,DB00619,D006973
3694,DB00619,D006973
3695,DB00619,D006973
3696,DB00619,D006973
3697,DB00619,D006973
3698,DB00619,D006973
3699,DB00619,D006973
3700,DB00619,D006973
3701,DB00619,D006973
3702,DB00619,D006973
3703,DB00619,D006973
3704,DB00619,D006973
3705,DB00619,D006973
3706,DB00619,D006973
3707,DB00619,D006973
3708,DB00619,D006973
3709,DB00619,D006973
3710,DB00619,D006973
3711,DB00619,D006973
3712,DB00619,D006973
3713,DB00619,D006973
3714,DB00619,D006973
3715,DB00619,D006973
3716,DB00619,D006973
3717,DB00619,D006973
3718,DB00619,D006973
3719,DB00619,D006973
3720,DB00619,D006973
3721,DB00619,D006973
3722,DB00619,D006973
3723,DB00619,D006973
3724,DB00619,D006973
3725,DB00619,D006973
3726,DB00619,D006973
3727,DB00619,D006973
3728,DB00619,D006973
3729,DB00619,D006973
3730,DB00619,D006973
3731,DB00619,D006973
3732,DB00619,D006973
3733,DB00619,D006973
3734,DB00619,D006973
3735,DB00619,D006973
3736,DB00619,D006973
3737,DB00619,D006973
3738,DB00619,D006973
3739,DB00619,D006973
3740,DB00619,D006973
3741,DB00619,D006973
3742,DB00619,D006973
3743,DB00619,D006973
3744,DB00619,D006973
3745,DB00619,D006973
3746,DB00619,D006973
3747,DB00619,D006973
3748,DB00619,D006973
3749,DB00619,D006973
3750,DB00619,D006973
3751,DB00619,D006973
3752,DB00619,D006973
3753,DB00619,D006973
3754,DB00619,D006973
3755,DB00619,D006973
3756,DB00619,D006973
3757,DB00619,D006973
3758,DB00619,D006973
3759,DB00619,D006973
3760,DB00619,D006973
3761,DB00619,D006973
3762,DB00619,D006973
3763,DB00619,D006973
3764,DB00619,D006973
3765,DB00619,D006973
3766,DB00619,D006973
3767,DB00619,D006973
3768,DB00619,D006973
3769,DB00619,D006973
3770,DB00619,D006973
3771,DB00619,D006973
3772,DB00619,D006973
3773,DB00619,D006973
3774,DB00619,D006973
3775,DB00619,D006973
3776,DB00619,D006973
3777,DB00619,D006973
3778,DB00619,D006973
3779,DB00619,D006973
3780,DB00619,D006973
3781,DB00619,D006973
3782,DB00619,D006973
3783,DB00619,D006973
3784,DB00619,D006973
3785,DB00619,D006973
3786,DB00619,D006973
3787,DB00619,D006973
3788,DB00619,D006973
3789,DB00619,D006973
3790,DB00619,D006973
3791,DB00619,D006973
3792,DB00619,D006973
3793,DB00619,D006973
3794,DB00619,D006973
3795,DB00619,D006973
3796,DB00619,D006973
3797,DB00619,D006973
3798,DB00619,D006973
3799,DB00619,D006973
3800,DB00619,D006973
3801,DB00619,D006973
3802,DB00619,D006973
3803,DB00619,D006973
3804,DB00619,D006973
3805,DB00619,D006973
3806,DB00619,D006973
3807,DB00619,D006973
3808,DB00619,D006973
3809,DB00619,D006973
3810,DB00619,D006973
3811,DB00619,D006973
3812,DB00619,D006973
3813,DB00619,D006973
3814,DB00619,D006973
3815,DB00619,D006973
3816,DB00619,D006973
3817,DB00619,D006973
3818,DB00619,D006973
3819,DB00619,D006973
3820,DB00619,D006973
3821,DB00619,D006973
3822,DB00619,D006973
3823,DB00619,D006973
3824,DB00619,D006973
3825,DB00619,D006973
3826,DB00619,D006973
3827,DB00619,D006973
3828,DB00619,D006973
3829,DB00619,D006973
3830,DB00619,D006973
3831,DB00619,D006973
3832,DB00619,D006973
3833,DB00619,D006973
3834,DB00619,D006973
3835,DB00619,D006973
3836,DB00619,D006973
3837,DB00619,D006973
3838,DB00619,D006973
3839,DB00619,D006973
3840,DB00619,D006973
3841,DB00619,D006973
3842,DB00619,D006973
3843,DB00619,D006973
3844,DB00619,D006973
3845,DB00619,D006973
3846,DB00619,D006973
3847,DB00619,D006973
3848,DB00619,D006973
3849,DB00619,D006973
3850,DB00619,D006973
3851,DB00619,D006973
3852,DB00619,D006973
3853,DB00619,D006973
3854,DB00619,D006973
3855,DB00619,D006973
3856,DB00619,D006973
3857,DB00619,D006973
3858,DB00619,D006973
3859,DB00619,D006973
3860,DB00619,D006973
3861,DB00619,D006973
3862,DB00619,D006973
3863,DB00619,D006973
3864,DB00619,D006973
3865,DB00619,D006973
3866,DB00619,D006973
3867,DB00619,D006973
3868,DB00619,D006973
3869,DB00619,D006973
3870,DB00619,D006973
3871,DB00619,D006973
3872,DB00619,D006973
3873,DB00619,D006973
3874,DB00619,D006973
3875,DB00619,D006973
3876,DB00619,D006973
3877,DB00619,D006973
3878,DB00619,D006973
3879,DB00619,D006973
3880,DB00619,D006973
3881,DB00619,D006973
3882,DB00619,D006973
3883,DB00619,D006973
3884,DB00619,D006973
3885,DB00619,D006973
3886,DB00619,D006973
3887,DB00619,D006973
3888,DB00619,D006973
3889,DB00619,D006973
3890,DB00619,D006973
3891,DB00619,D006973
3892,DB00619,D006973
3893,DB00619,D006973
3894,DB00619,D006973
3895,DB00619,D006973
3896,DB00619,D006973
3897,DB00619,D006973
3898,DB00619,D006973
3899,DB00619,D006973
3900,DB00619,D006973
3901,DB00619,D006973
3902,DB00619,D006973
3903,DB00619,D006973
3904,DB00619,D006973
3905,DB00619,D006973
3906,DB00619,D006973
3907,DB00619,D006973
3908,DB00619,D006973
3909,DB00619,D006973
3910,DB00619,D006973
3911,DB00619,D006973
3912,DB00619,D006973
3913,DB00619,D006973
3914,DB00619,D006973
3915,DB00619,D006973
3916,DB00619,D006973
3917,DB00619,D006973
3918,DB00619,D006973
3919,DB00619,D006973
3920,DB00619,D006973
3921,DB00619,D006973
3922,DB00619,D006973
3923,DB00619,D006973
3924,DB00619,D006973
3925,DB00619,D006973
3926,DB00619,D006973
3927,DB00619,D006973
3928,DB00619,D006973
3929,DB00619,D006973
3930,DB00619,D006973
3931,DB00619,D006973
3932,DB00619,D006973
3933,DB00619,D006973
3934,DB00619,D006973
3935,DB00619,D006973
3936,DB00619,D006973
3937,DB00619,D006973
3938,DB00619,D006973
3939,DB00619,D006973
3940,DB00619,D006973
3941,DB00619,D006973
3942,DB00619,D006973
3943,DB00619,D006973
3944,DB00619,D006973
3945,DB00619,D006973
3946,DB00619,D006973
3947,DB00619,D006973
3948,DB00619,D006973
3949,DB00619,D006973
3950,DB00619,D006973
3951,DB00619,D006973
3952,DB00619,D006973
3953,DB00619,D006973
3954,DB00619,D006973
3955,DB00619,D006973
3956,DB00619,D006973
3957,DB00619,D006973
3958,DB00619,D006973
3959,DB00619,D006973
3960,DB00619,D006973
3961,DB00619,D006973
3962,DB00619,D006973
3963,DB00619,D006973
3964,DB00619,D006973
3965,DB00619,D006973
3966,DB00619,D006973
3967,DB00619,D006973
3968,DB00619,D006973
3969,DB00619,D006973
3970,DB00619,D006973
3971,DB00619,D006973
3972,DB00619,D006973
3973,DB00619,D006973
3974,DB00619,D006973
3975,DB00619,D006973
3976,DB00619,D006973
3977,DB00619,D006973
3978,DB00619,D006973
3979,DB00619,D006973
3980,DB00619,D006973
3981,DB00619,D006973
3982,DB00619,D006973
3983,DB00619,D006973
3984,DB00619,D006973
3985,DB00619,D006973
3986,DB00619,D006973
3987,DB00619,D006973
3988,DB00619,D006973
3989,DB00619,D006973
3990,DB00619,D006973
3991,DB00619,D006973
3992,DB00619,D006973
3993,DB00619,D006973
3994,DB00619,D006973
3995,DB00619,D006973
3996,DB00619,D006973
3997,DB00619,D006973
3998,DB00619,D006973
3999,DB00619,D006973
4000,DB00619,D006973
4001,DB00619,D006973
4002,DB00619,D006973
4003,DB00619,D006973
4004,DB00619,D006973
4005,DB00619,D006973
4006,DB00619,D006973
4007,DB00619,D006973
4008,DB00619,D006973
4009,DB00619,D006973
4010,DB00619,D006973
4011,DB00619,D006973
4012,DB00619,D006973
4013,DB00619,D006973
4014,DB00619,D006973
4015,DB00619,D006973
4016,DB00619,D006973
4017,DB00619,D006973
4018,DB00619,D006973
4019,DB00619,D006973
4020,DB00619,D006973
4021,DB00619,D006973
4022,DB00619,D006973
4023,DB00619,D006973
4024,DB00619,D006973
4025,DB00619,D006973
4026,DB00619,D006973
4027,DB00619,D006973
4028,DB00619,D006973
4029,DB00619,D006973
4030,DB00619,D006973
4031,DB00619,D006973
4032,DB00619,D006973
4033,DB00619,D006973
4034,DB00619,D006973
4035,DB00619,D006973
4036,DB00619,D006973
4037,DB00619,D006973
4038,DB00619,D006973
4039,DB00619,D006973
4040,DB00619,D006973
4041,DB00619,D006973
4042,DB00619,D006973
4043,DB00619,D006973
4044,DB00619,D006973
4045,DB00619,D006973
4046,DB00619,D006973
4047,DB00619,D006973
4048,DB00619,D006973
4049,DB00619,D006973
4050,DB00619,D006973
4051,DB00619,D006973
4052,DB00619,D006973
4053,DB00619,D006973
4054,DB00619,D006973
4055,DB00619,D006973
4056,DB00619,D006973
4057,DB00619,D006973
4058,DB00619,D006973
4059,DB00619,D006973
4060,DB00619,D006973
4061,DB00619,D006973
4062,DB00619,D006973
4063,DB00619,D006973
4064,DB00619,D006973
4065,DB00619,D006973
4066,DB00619,D006973
4067,DB00619,D006973
4068,DB00619,D006973
4069,DB00619,D006973
4070,DB00619,D006973
4071,DB00619,D006973
4072,DB00619,D006973
4073,DB00619,D006973
4074,DB00619,D006973
4075,DB00619,D006973
4076,DB00619,D006973
4077,DB00619,D006973
4078,DB00619,D006973
4079,DB00619,D006973
4080,DB00619,D006973
4081,DB00619,D006973
4082,DB00619,D006973
4083,DB00619,D006973
4084,DB00619,D006973
4085,DB00619,D006973
4086,DB00619,D006973
4087,DB00619,D006973
4088,DB00619,D006973
4089,DB00619,D006973
4090,DB00619,D006973
4091,DB00619,D006973
4092,DB00619,D006973
4093,DB00619,D006973
4094,DB00619,D006973
4095,DB00619,D006973
4096,DB00619,D006973
4097,DB00619,D006973
4098,DB00619,D006973
4099,DB00619,D006973
4100,DB00619,D006973
4101,DB00619,D006973
4102,DB00619,D006973
4103,DB00619,D006973
4104,DB00619,D006973
4105,DB00619,D006973
4106,DB00619,D006973
4107,DB00619,D006973
4108,DB00619,D006973
4109,DB00619,D006973
4110,DB00619,D006973
4111,DB00619,D006973
4112,DB00619,D006973
4113,DB00619,D006973
4114,DB00619,D006973
4115,DB00619,D006973
4116,DB00619,D006973
4117,DB00619,D006973
4118,DB00619,D006973
4119,DB00619,D006973
4120,DB00619,D006973
4121,DB00619,D006973
4122,DB00619,D006973
4123,DB00619,D006973
4124,DB00619,D006973
4125,DB00619,D006973
4126,DB00619,D006973
4127,DB00619,D006973
4128,DB00619,D006973
4129,DB00619,D006973
4130,DB00619,D006973
4131,DB00619,D006973
4132,DB00619,D006973
4133,DB00619,D006973
4134,DB00619,D006973
4135,DB00619,D006973
4136,DB00619,D006973
4137,DB00619,D006973
4138,DB00619,D006973
4139,DB00619,D006973
4140,DB00619,D006973
4141,DB00619,D006973
4142,DB00619,D006973
4143,DB00619,D006973
4144,DB00619,D006973
4145,DB00619,D006973
4146,DB00619,D006973
4147,DB00619,D006973
4148,DB00619,D006973
4149,DB00619,D006973
4150,DB00619,D006973
4151,DB00619,D006973
4152,DB00619,D006973
4153,DB00619,D006973
4154,DB00619,D006973
4155,DB00619,D006973
4156,DB00619,D006973
4157,DB00619,D006973
4158,DB00619,D006973
4159,DB00619,D006973
4160,DB00619,D006973
4161,DB00619,D006973
4162,DB00619,D006973
4163,DB00619,D006973
4164,DB00619,D006973
4165,DB00619,D006973
4166,DB00619,D006973
4167,DB00619,D006973
4168,DB00619,D006973
4169,DB00619,D006973
4170,DB00619,D006973
4171,DB00619,D006973
4172,DB00619,D006973
4173,DB00619,D006973
4174,DB00619,D006973
4175,DB00619,D006973
4176,DB00619,D006973
4177,DB00619,D006973
4178,DB00619,D006973
4179,DB00619,D006973
4180,DB00619,D006973
4181,DB00619,D006973
4182,DB00619,D006973
4183,DB00619,D006973
4184,DB00619,D006973
4185,DB00619,D006973
4186,DB00619,D006973
4187,DB00619,D006973
4188,DB00619,D006973
4189,DB00619,D006973
4190,DB00619,D006973
4191,DB00619,D006973
4192,DB00619,D006973
4193,DB00619,D006973
4194,DB00619,D006973
4195,DB00619,D006973
4196,DB00619,D006973
4197,DB00619,D006973
4198,DB00619,D006973
4199,DB00619,D006973
4200,DB00619,D006973
4201,DB00619,D006973
4202,DB00619,D006973
4203,DB00619,D006973
4204,DB00619,D006973
4205,DB00619,D006973
4206,DB00619,D006973
4207,DB00619,D006973
4208,DB00619,D006973
4209,DB00619,D006973
4210,DB00619,D006973
4211,DB00619,D006973
4212,DB00619,D006973
4213,DB00619,D006973
4214,DB00619,D006973
4215,DB00619,D006973
4216,DB00619,D006973
4217,DB00619,D006973
4218,DB00619,D006973
4219,DB00619,D006973
4220,DB00619,D006973
4221,DB00619,D006973
4222,DB00619,D006973
4223,DB00619,D006973
4224,DB00619,D006973
4225,DB00619,D006973
4226,DB00619,D006973
4227,DB00619,D006973
4228,DB00619,D006973
4229,DB00619,D006973
4230,DB00619,D006973
4231,DB00619,D006973
4232,DB00619,D006973
4233,DB00619,D006973
4234,DB00619,D006973
4235,DB00619,D006973
4236,DB00619,D006973
4237,DB00619,D006973
4238,DB00619,D006973
4239,DB00619,D006973
4240,DB01076,D004827
4241,DB01076,D004831
4242,DB01076,D004832
4243,DB00988,D001766
4244,DB00988,D001855
4245,DB00988,D002318
4246,DB00988,D002653
4247,DB00988,D006973
4248,DB00988,D008171
4249,DB00988,D010292
4250,DB01167,D004827
4251,DB01167,D006973
4252,DB01167,D007249
4253,DB01167,D009503
4254,DB01167,D013921
4255,DB00555,D004827
4256,DB00555,D004829
4257,DB00555,D004830
4258,DB00555,D006973
4259,DB00555,D007022
4260,DB00555,D007249
4261,DB00555,D009369
4262,DB00555,D010292
4263,DB01235,D004827
4264,DB01235,D006973
4265,DB01235,D007022
4266,DB01235,D007174
4267,DB01235,D007235
4268,DB01235,D007249
4269,DB01235,D007319
4270,DB01235,D007410
4271,DB01235,D007565
4272,DB01235,D007680
4273,DB01235,D007683
4274,DB01235,D007752
4275,DB01235,D007859
4276,DB01235,D007964
4277,DB01235,D008064
4278,DB01235,D008105
4279,DB01235,D008206
4280,DB01235,D008223
4281,DB01235,D008288
4282,DB01235,D008581
4283,DB01235,D008582
4284,DB01235,D008708
4285,DB01235,D009069
4286,DB01235,D009101
4287,DB01235,D009103
4288,DB01235,D009123
4289,DB01235,D009133
4290,DB01235,D009140
4291,DB01235,D009202
4292,DB01235,D009293
4293,DB01235,D009357
4294,DB01235,D009369
4295,DB01235,D009389
4296,DB01235,D009393
4297,DB01235,D009400
4298,DB01235,D009404
4299,DB01235,D009410
4300,DB01235,D009421
4301,DB01235,D009436
4302,DB01235,D009459
4303,DB01235,D009461
4304,DB01235,D009468
4305,DB01235,D009503
4306,DB01235,D009771
4307,DB01235,D009798
4308,DB01235,D009845
4309,DB01235,D009846
4310,DB01235,D009886
4311,DB01235,D009896
4312,DB01235,D009901
4313,DB01235,D010003
4314,DB01235,D010019
4315,DB01235,D010024
4316,DB01235,D010211
4317,DB01235,D010243
4318,DB01235,D010264
4319,DB01235,D010302
4320,DB01235,D010437
4321,DB01235,D010488
4322,DB01235,D010493
4323,DB01235,D010538
4324,DB01235,D010554
4325,DB01235,D010673
4326,DB01235,D010787
4327,DB01235,D010911
4328,DB01235,D011041
4329,DB01235,D011248
4330,DB01235,D011595
4331,DB01235,D011596
4332,DB01235,D011693
4333,DB01235,D011695
4334,DB01235,D011704
4335,DB01235,D011928
4336,DB01235,D012019
4337,DB01235,D012120
4338,DB01235,D012141
4339,DB01235,D012164
4340,DB01235,D012208
4341,DB01235,D012678
4342,DB01235,D012769
4343,DB01235,D012772
4344,DB01235,D012804
4345,DB01235,D012848
4346,DB01235,D012852
4347,DB01235,D013035
4348,DB01235,D013119
4349,DB01235,D013163
4350,DB01235,D013203
4351,DB01235,D013272
4352,DB01235,D013616
4353,DB01235,D013733
4354,DB01235,D013736
4355,DB01235,D013981
4356,DB01235,D014456
4357,DB01235,D014474
4358,DB01235,D014594
4359,DB01235,D015267
4360,DB01235,D015451
4361,DB01235,D015464
4362,DB01235,D015674
4363,DB01235,D015746
4364,DB01235,D015835
4365,DB01235,D015877
4366,DB01235,D016171
4367,DB01235,D016491
4368,DB01235,D017116
4369,DB01235,D017119
4370,DB01235,D017563
4371,DB01235,D017880
4372,DB01235,D018500
4373,DB01235,D018879
4374,DB01235,D019226
4375,DB01235,D019584
4376,DB01235,D019586
4377,DB01235,D019955
4378,DB01235,D019956
4379,DB01235,D019957
4380,DB01235,D019964
4381,DB01235,D020138
4382,DB01235,D020233
4383,DB01235,D020250
4384,DB01235,D020300
4385,DB01235,D020422
4386,DB01235,D020520
4387,DB01235,D020734
4388,DB01235,D020795
4389,DB01235,D020820
4390,DB01235,D020821
4391,DB01235,D020964
4392,DB01235,D022124
4393,DB01235,D023341
4394,DB01235,D028361
4395,DB01235,D034381
4396,DB01235,D048629
4397,DB01235,D049188
4398,DB01235,D053099
4399,DB01235,D053206
4400,DB01235,D053608
4401,DB01235,D054038
4402,DB01235,D054138
4403,DB01235,D054218
4404,DB01235,D055154
4405,DB01235,D055370
4406,DB01235,D056784
4407,DB01235,D062787
4408,DB01235,D065626
4409,DB00875,D008545
4410,DB00875,D008654
4411,DB00875,D009135
4412,DB00875,D009203
4413,DB00875,D009325
4414,DB00875,D009362
4415,DB00875,D009369
4416,DB00875,D009422
4417,DB00875,D009437
4418,DB00875,D009503
4419,DB00875,D010051
4420,DB00875,D010146
4421,DB00875,D010190
4422,DB00875,D010198
4423,DB00875,D010292
4424,DB00875,D010523
4425,DB00875,D010689
4426,DB00875,D011115
4427,DB00875,D011471
4428,DB00875,D011655
4429,DB00875,D013118
4430,DB00875,D013280
4431,DB00875,D013921
4432,DB00875,D013923
4433,DB00875,D014012
4434,DB00875,D014652
4435,DB00875,D014839
4436,DB00875,D015433
4437,DB00875,D017093
4438,DB00875,D017202
4439,DB00875,D018805
4440,DB00875,D020246
4441,DB00875,D020258
4442,DB00875,D052016
4443,DB00875,D064420
4444,DB00334,D009369
4445,DB00334,D009503
4446,DB00334,D010146
4447,DB00334,D010190
4448,DB00334,D010292
4449,DB00334,D010523
4450,DB00334,D010689
4451,DB00334,D013921
4452,DB00643,D004831
4453,DB00643,D009369
4454,DB00643,D009503
4455,DB00643,D010198
4456,DB00643,D010292
4457,DB00643,D015431
4458,DB04077,D001008
4459,DB04077,D003251
4460,DB04077,D004830
4461,DB04077,D006970
4462,DB04077,D007037
4463,DB04077,D009207
4464,DB04077,D010291
4465,DB04077,D011507
4466,DB04077,D012640
4467,DB04077,D013262
4468,DB04077,D013375
4469,DB04077,D017674
4470,DB04077,D020301
4471,DB00495,D004487
4472,DB00495,D009369
4473,DB00495,D009503
4474,DB00495,D010292
4475,DB00495,D013921
4476,DB00834,D006973
4477,DB00834,D007022
4478,DB00834,D007249
4479,DB00834,D007674
4480,DB00834,D009503
4481,DB00834,D010292
4482,DB00834,D014839
4483,DB00470,D006973
4484,DB00470,D007022
4485,DB00470,D007249
4486,DB00470,D007410
4487,DB00470,D007431
4488,DB00470,D007565
4489,DB00470,D007674
4490,DB00470,D007676
4491,DB00470,D007680
4492,DB00470,D007683
4493,DB00470,D007859
4494,DB00470,D007964
4495,DB00470,D008103
4496,DB00470,D008105
4497,DB00470,D008106
4498,DB00470,D008107
4499,DB00470,D008113
4500,DB00470,D008133
4501,DB00470,D008175
4502,DB00470,D008206
4503,DB00470,D008223
4504,DB00470,D008228
4505,DB00470,D008288
4506,DB00470,D008545
4507,DB00470,D008569
4508,DB00470,D008582
4509,DB00470,D008654
4510,DB00470,D009069
4511,DB00470,D009101
4512,DB00470,D009103
4513,DB00470,D009120
4514,DB00470,D009122
4515,DB00470,D009123
4516,DB00470,D009128
4517,DB00470,D009133
4518,DB00470,D009140
4519,DB00470,D009202
4520,DB00470,D009203
4521,DB00470,D009205
4522,DB00470,D009336
4523,DB00470,D009357
4524,DB00470,D009369
4525,DB00470,D009374
4526,DB00470,D009389
4527,DB00470,D009393
4528,DB00470,D009395
4529,DB00470,D009400
4530,DB00470,D009404
4531,DB00470,D009410
4532,DB00470,D009421
4533,DB00470,D009436
4534,DB00470,D009459
4535,DB00470,D009461
4536,DB00470,D009468
4537,DB00470,D009503
4538,DB00470,D009759
4539,DB00470,D009798
4540,DB00470,D009845
4541,DB00470,D009846
4542,DB00470,D009886
4543,DB00470,D009896
4544,DB00470,D009901
4545,DB00470,D010003
4546,DB00470,D010019
4547,DB00470,D010024
4548,DB00470,D010211
4549,DB00470,D010243
4550,DB00470,D010264
4551,DB00470,D010300
4552,DB00470,D010302
4553,DB00470,D010437
4554,DB00470,D010488
4555,DB00470,D010493
4556,DB00470,D010538
4557,DB00470,D010554
4558,DB00470,D010673
4559,DB00470,D010787
4560,DB00470,D010911
4561,DB00470,D011041
4562,DB00470,D011115
4563,DB00470,D011141
4564,DB00470,D011183
4565,DB00470,D011248
4566,DB00470,D011297
4567,DB00470,D011537
4568,DB00470,D011565
4569,DB00470,D011595
4570,DB00470,D011596
4571,DB00470,D011618
4572,DB00470,D011654
4573,DB00470,D011693
4574,DB00470,D011695
4575,DB00470,D011704
4576,DB00470,D011782
4577,DB00470,D012010
4578,DB00470,D012019
4579,DB00470,D012021
4580,DB00470,D012120
4581,DB00470,D012128
4582,DB00470,D012131
4583,DB00470,D012141
4584,DB00470,D012148
4585,DB00470,D012164
4586,DB00470,D012208
4587,DB00470,D012559
4588,DB00470,D012563
4589,DB00470,D012678
4590,DB00470,D012769
4591,DB00470,D012772
4592,DB00470,D012804
4593,DB00470,D012817
4594,DB00470,D012848
4595,DB00470,D012852
4596,DB00470,D012878
4597,DB00470,D013009
4598,DB00470,D013035
4599,DB00470,D013119
4600,DB00470,D013163
4601,DB00470,D013203
4602,DB00470,D013226
4603,DB00470,D013272
4604,DB00470,D013313
4605,DB00470,D013342
4606,DB00470,D013616
4607,DB00470,D013614
4608,DB00470,D013651
4609,DB00470,D013733
4610,DB00470,D013736
4611,DB00470,D013981
4612,DB00470,D014103
4613,DB00470,D014202
4614,DB00470,D014456
4615,DB00470,D014474
4616,DB00470,D014549
4617,DB00470,D014555
4618,DB00470,D014594
4619,DB00470,D014657
4620,DB00470,D015267
4621,DB00470,D015451
4622,DB00470,D015464
4623,DB00470,D015473
4624,DB00470,D015674
4625,DB00470,D015746
4626,DB00470,D015835
4627,DB00470,D015877
4628,DB00470,D016171
4629,DB00470,D016403
4630,DB00470,D016491
4631,DB00470,D016889
4632,DB00470,D017114
4633,DB00470,D017116
4634,DB00470,D017119
4635,DB00470,D017180
4636,DB00470,D017285
4637,DB00470,D017379
4638,DB00470,D017563
4639,DB00470,D017880
4640,DB00470,D018149
4641,DB00470,D018366
4642,DB00470,D018487
4643,DB00470,D018500
4644,DB00470,D018754
4645,DB00470,D018771
4646,DB00470,D018879
4647,DB00470,D018908
4648,DB00470,D019226
4649,DB00470,D019465
4650,DB00470,D019584
4651,DB00470,D019586
4652,DB00470,D019636
4653,DB00470,D019955
4654,DB00470,D019956
4655,DB00470,D019957
4656,DB00470,D019964
4657,DB00470,D019966
4658,DB00470,D019969
4659,DB00470,D020018
4660,DB00470,D020138
4661,DB00470,D020233
4662,DB00470,D020234
4663,DB00470,D020250
4664,DB00470,D020300
4665,DB00470,D020422
4666,DB00470,D020520
4667,DB00470,D020734
4668,DB00470,D020795
4669,DB00470,D020820
4670,DB00470,D020821
4671,DB00470,D020964
4672,DB00470,D022124
4673,DB00470,D023341
4674,DB00470,D023921
4675,DB00470,D024821
4676,DB00470,D028361
4677,DB00470,D029424
4678,DB00470,D034381
4679,DB00470,D047508
4680,DB00470,D047928
4681,DB00470,D048629
4682,DB00470,D049188
4683,DB00470,D053099
4684,DB00470,D053206
4685,DB00470,D053608
4686,DB00470,D053609
4687,DB00470,D054038
4688,DB00470,D054058
4689,DB00470,D054138
4690,DB00470,D054198
4691,DB00470,D054218
4692,DB00470,D054537
4693,DB00470,D054556
4694,DB00470,D055154
4695,DB00470,D055370
4696,DB00470,D056486
4697,DB00470,D056784
4698,DB00470,D058186
4699,DB00470,D062787
4700,DB00470,D064420
4701,DB00470,D065626
4702,DB00470,D066126
4703,DB00252,D004830
4704,DB00252,D006973
4705,DB00252,D007022
4706,DB00252,D009369
4707,DB00252,D010292
4708,DB00286,D004827
4709,DB00286,D004831
4710,DB00286,D006261
4711,DB00286,D009202
4712,DB00286,D009369
4713,DB00286,D013921
4714,DB00863,D006973
4715,DB00863,D007022
4716,DB00863,D007249
4717,DB00863,D009069
4718,DB00863,D009202
4719,DB00863,D009336
4720,DB00863,D014693
4721,DB00863,D018487
4722,DB00455,D003967
4723,DB00455,D004827
4724,DB00455,D004831
4725,DB00455,D005767
4726,DB00455,D006973
4727,DB00455,D007022
4728,DB00455,D007177
4729,DB00455,D007249
4730,DB00455,D007674
4731,DB00455,D008171
4732,DB00455,D008545
4733,DB00455,D009135
4734,DB00455,D009203
4735,DB00455,D009503
4736,DB00455,D010292
4737,DB00455,D010523
4738,DB00455,D011471
4739,DB00455,D012640
4740,DB00455,D013921
4741,DB00455,D013923
