Unnamed: 0,DrugBank ID,MeSH ID
47335,DB00327,D006501
47336,DB00327,D012552
47337,DB00327,D017887
47338,DB00327,D017681
47339,DB00327,D009889
47340,DB00327,D014202
47341,DB00327,D000743
47342,DB00327,D012614
47343,DB00327,D003218
47344,DB00327,D015001
47345,DB00327,D003551
47346,DB00327,D020194
47347,DB00327,D000196
47348,DB00327,D018633
47349,DB00327,D006953
47350,DB00327,D018785
47351,DB00327,D011778
47352,DB00327,D015267
47353,DB00327,D056725
47354,DB00327,D007566
47355,DB00327,D014648
47356,DB00327,D009956
47357,DB00327,D001321
47358,DB00327,D011019
47359,DB00327,D010237
47360,DB00327,D016878
47361,DB00327,D015499
47362,DB00327,D014355
47363,DB00327,D008581
47364,DB00327,D004802
47365,DB00327,D014141
47366,DB00327,D000542
47367,DB00327,D001254
47368,DB00327,D001196
47369,DB00327,D008175
47370,DB00327,D052556
47371,DB00327,D013742
47372,DB00327,D007057
47373,DB00327,D015175
47374,DB00327,D006527
47375,DB00327,D005878
47376,DB00327,D007676
47377,DB00327,D006946
47378,DB00327,D005356
47379,DB00327,D053579
47380,DB00327,D003294
47381,DB00327,D011546
47382,DB00327,D014973
47383,DB00327,D020246
47384,DB00327,D005211
47385,DB00327,D009617
47386,DB00327,D002239
47387,DB00327,D018856
47388,DB00327,D006932
47389,DB00327,D003457
47390,DB00327,D005892
47391,DB00327,D005776
47392,DB00327,D020513
47393,DB00327,D000749
47394,DB00327,D005877
47395,DB00327,D014846
47396,DB00327,D003003
47397,DB00327,D024741
47398,DB00327,D010505
47399,DB00327,D018879
47400,DB00327,D003929
47401,DB00327,D008947
47402,DB00327,D063730
47403,DB00327,D020165
47404,DB00327,D008708
47405,DB00327,D003930
47406,DB00327,D000745
47407,DB00327,D009135
47408,DB00327,D019693
47409,DB00327,D007888
47410,DB00327,D012061
47411,DB00327,D013344
47412,DB00327,D002169
47413,DB00327,D000015
47414,DB00327,D013771
47415,DB00327,D020159
47416,DB00327,D014201
47417,DB00327,D016403
47418,DB00327,D001068
47419,DB00327,D007876
47420,DB00327,D007177
47421,DB00327,D018207
47422,DB00327,D020915
47423,DB00327,D006712
47424,DB00327,D006725
47425,DB00327,D004443
47426,DB00327,D000326
47427,DB00327,D003554
47428,DB00327,D014257
47429,DB00327,D006100
47430,DB00327,D011081
47431,DB00327,D012373
47432,DB00327,D020163
47433,DB00327,D007946
47434,DB01080,D006973
47435,DB01080,D001249
47436,DB01080,D003876
47437,DB01080,D001943
47438,DB01080,D001932
47439,DB01080,D009298
47440,DB01080,D012559
47441,DB01080,D010003
47442,DB01080,D065631
47443,DB01080,D015451
47444,DB01080,D011565
47445,DB01080,D001172
47446,DB01080,D006689
47447,DB01080,D003924
47448,DB01080,D000152
47449,DB01080,D054198
47450,DB01080,D015470
47451,DB01080,D006319
47452,DB01080,D015464
47453,DB01080,D007592
47454,DB01080,D010300
47455,DB01080,D004401
47456,DB01080,D009182
47457,DB01080,D003093
47458,DB01080,D009103
47459,DB01080,D005764
47460,DB01080,D009101
47461,DB01080,D001764
47462,DB01080,D020734
47463,DB01080,D010437
47464,DB01080,D005902
47465,DB01080,D001171
47466,DB01080,D014376
47467,DB01080,D010024
47468,DB01080,D003863
47469,DB01080,D001281
47470,DB01080,D016584
47471,DB01080,D000787
47472,DB01080,D008224
47473,DB01080,D002177
47474,DB01080,D001289
47475,DB01080,D006073
47476,DB01080,D012628
47477,DB01080,D003371
47478,DB01080,D012148
47479,DB01080,D008178
47480,DB01080,D007319
47481,DB01080,D009404
47482,DB01080,D013274
47483,DB01080,D003922
47484,DB01080,D008180
47485,DB01080,D009771
47486,DB01080,D020522
47487,DB01080,D006949
47488,DB01080,D001145
47489,DB01080,D002644
47490,DB01080,D031845
47491,DB01080,D015179
47492,DB01080,D013167
47493,DB01080,D014005
47494,DB01080,D017449
47495,DB01080,D002292
47496,DB01080,D001762
47497,DB01080,D010392
47498,DB01080,D016481
47499,DB01080,D015212
47500,DB01080,D004715
47501,DB01080,D054218
47502,DB01080,D008575
47503,DB01080,D010391
47504,DB01080,D009203
47505,DB01080,D002289
47506,DB01080,D001714
47507,DB01080,D015658
47508,DB01080,D017285
47509,DB01080,D006980
47510,DB01080,D001528
47511,DB01080,D029424
47512,DB01080,D006938
47513,DB01080,D046589
47514,DB01080,D001749
47515,DB01080,D001008
47516,DB01080,D016411
47517,DB01080,D011471
47518,DB01080,D007006
47519,DB01080,D003324
47520,DB01080,D013262
47521,DB01080,D018232
47522,DB01080,D012595
47523,DB01080,D006526
47524,DB01080,D000224
47525,DB01080,D010190
47526,DB01080,D065627
47527,DB01080,D013203
47528,DB01080,D010051
47529,DB01080,D000744
47530,DB01080,D005705
47531,DB01080,D000083242
47532,DB01080,D001228
47533,DB01080,D000544
47534,DB01080,D010033
47535,DB01080,D000437
47536,DB01080,D009765
47537,DB01080,D006976
47538,DB01080,D006030
47539,DB01080,D006561
47540,DB01080,D013036
47541,DB01080,D002583
47542,DB01080,D016553
47543,DB01080,D008010
47544,DB01080,D002819
47545,DB01080,D014890
47546,DB01080,D011928
47547,DB01080,D013968
47548,DB01080,D009447
47549,DB01080,D009128
47550,DB01080,D001327
47551,DB01080,D011085
47552,DB01080,D013700
47553,DB01080,D002051
47554,DB01080,D020329
47555,DB01080,D014010
47556,DB01080,D012868
47557,DB01080,D003234
47558,DB01080,D025241
47559,DB01080,D002178
47560,DB01080,D004938
47561,DB01080,D016889
47562,DB01080,D000077195
47563,DB01080,D005879
47564,DB01080,D010673
47565,DB01080,D020190
47566,DB01080,D009902
47567,DB01080,D009157
47568,DB01080,D010001
47569,DB01080,D010510
47570,DB01080,D000075222
47571,DB01080,D014917
47572,DB01080,D055752
47573,DB01080,D009290
47574,DB01080,D065768
47575,DB01080,D020275
47576,DB01080,D012541
47577,DB01080,D011111
47578,DB01080,D009396
47579,DB01080,D020326
47580,DB01080,D007011
47581,DB01080,D006937
47582,DB01080,D012512
47583,DB01080,D053098
47584,DB01080,D054179
47585,DB01080,D052018
47586,DB01080,D007873
47587,DB01080,D004892
47588,DB01080,D010373
47589,DB01080,D011695
47590,DB01080,D004832
47591,DB01080,D009373
47592,DB01080,D010916
47593,DB01080,D012507
47594,DB01080,D017241
47595,DB01080,D004421
47596,DB01080,D001523
47597,DB01080,D016112
47598,DB01080,D007918
47599,DB01080,D006333
47600,DB01080,D004829
47601,DB01080,D012516
47602,DB01080,D003966
47603,DB01080,D000312
47604,DB01080,D000690
47605,DB01080,D013736
47606,DB01080,D012514
47607,DB01080,D019851
47608,DB01080,D006528
47609,DB01080,D004820
47610,DB01080,D006509
47611,DB01080,D010911
47612,DB01080,D018273
47613,DB01080,D011087
47614,DB01080,D040181
47615,DB01080,D006934
47616,DB01080,D003550
47617,DB01080,D003453
47618,DB01080,D010488
47619,DB01080,D018288
47620,DB01080,D019578
47621,DB01080,D002602
47622,DB01080,D055953
47623,DB01080,D022124
47624,DB01080,D000848
47625,DB01080,D002386
47626,DB01080,D002647
47627,DB01080,D006069
47628,DB01080,D006954
47629,DB01080,D015043
47630,DB01080,D017114
47631,DB01080,D003424
47632,DB01080,D006111
47633,DB01080,D009165
47634,DB01080,D003480
47635,DB01080,D012010
47636,DB01080,D000505
47637,DB01080,D014820
47638,DB01080,D002862
47639,DB01080,D001072
47640,DB01080,D001606
47641,DB01080,D014435
47642,DB01080,D000881
47643,DB01080,D006086
47644,DB01080,D008228
47645,DB01080,D016649
47646,DB01080,D006828
47647,DB01080,D013587
47648,DB01080,D013915
47649,DB01080,D005738
47650,DB01080,D015228
47651,DB01080,D001759
47652,DB01080,D012509
47653,DB01080,D002822
47654,DB01080,D014406
47655,DB01080,D001157
47656,DB01080,D051474
47657,DB01080,D014402
47658,DB01080,D000562
47659,DB01080,D003047
47660,DB01080,D020790
47661,DB01080,D008219
47662,DB01080,D010284
47663,DB01080,D053206
47664,DB01080,D009190
47665,DB01080,D007251
47666,DB01080,D008288
47667,DB01080,D006660
47668,DB01080,D020961
47669,DB01080,D007644
47670,DB01080,D012532
47671,DB01080,D009091
47672,DB01080,D009080
47673,DB01080,D043183
47674,DB01080,D017515
47675,DB01080,D005873
47676,DB01080,D016585
47677,DB01080,D046152
47678,DB01080,D005910
47679,DB01080,D008269
47680,DB01080,D004374
47681,DB01080,D011020
47682,DB01080,D016736
47683,DB01080,D012859
47684,DB01080,D015352
47685,DB01080,D008268
47686,DB01080,D007645
47687,DB01080,D014802
47688,DB01080,D010930
47689,DB01080,D007943
47690,DB01080,D050031
47691,DB01080,D055728
47692,DB01080,D002280
47693,DB01080,D020385
47694,DB01080,D001259
47695,DB01080,D028226
47696,DB01080,D006962
47697,DB01080,D013132
47698,DB01080,D004422
47699,DB01080,D006816
47700,DB01080,D001477
47701,DB01080,D000707
47702,DB01080,D014437
47703,DB01080,D020388
47704,DB01080,D018263
47705,DB01080,D003928
47706,DB01080,D013174
47707,DB01080,D005198
47708,DB01080,D000347
47709,DB01080,D018197
47710,DB01080,D011225
47711,DB01080,D018798
47712,DB01080,D017488
47713,DB01080,D001987
47714,DB01080,D003555
47715,DB01080,D003586
47716,DB01080,D004893
47717,DB01080,D005687
47718,DB01080,D029503
47719,DB01080,D008181
47720,DB01080,D000141
47721,DB01080,D007896
47722,DB01080,D009855
47723,DB01080,D020514
47724,DB01080,D014123
47725,DB01080,D011115
47726,DB01080,D004169
47727,DB01080,D002446
47728,DB01080,D008545
47729,DB01080,D006966
47730,DB01080,D056693
47731,DB01080,D014927
47732,DB01080,D010383
47733,DB01080,D055623
47734,DB01080,D002771
47735,DB01080,D012612
47736,DB01080,D054221
47737,DB01080,D004697
47738,DB01080,D014245
47739,DB01080,D008105
47740,DB01080,D009437
47741,DB01080,D017490
47742,DB01080,D005359
47743,DB01080,D011125
47744,DB01080,D012555
47745,DB01080,D006929
47746,DB01080,D004761
47747,DB01080,D012175
47748,DB01080,D001162
47749,DB01080,D008088
47750,DB01080,D015419
47751,DB01080,D010229
47752,DB01080,D017229
47753,DB01080,D002780
47754,DB01080,D000172
47755,DB01080,D002294
47756,DB01080,D018901
47757,DB01080,D002006
47758,DB01080,D013919
47759,DB01080,D054437
47760,DB01080,D003731
47761,DB01080,D031249
47762,DB01080,D003414
47763,DB01080,D006950
47764,DB01080,D056729
47765,DB01080,D013322
47766,DB01080,D008589
47767,DB01080,D052537
47768,DB01080,D008527
47769,DB01080,D013964
47770,DB01080,D002971
47771,DB01080,D017492
47772,DB01080,D013920
47773,DB01080,D000306
47774,DB01080,D010282
47775,DB01080,D013922
47776,DB01080,D001474
47777,DB01080,D020096
47778,DB01080,D007922
47779,DB01080,D004165
47780,DB01080,D005271
47781,DB01080,D052536
47782,DB01080,D001176
47783,DB01080,D015211
47784,DB01080,D018357
47785,DB01080,D008305
47786,DB01080,D006394
47787,DB01080,D015459
47788,DB01080,D006501
47789,DB01080,D012552
47790,DB01080,D017887
47791,DB01080,D017681
47792,DB01080,D009889
47793,DB01080,D014202
47794,DB01080,D000743
47795,DB01080,D012614
47796,DB01080,D003218
47797,DB01080,D015001
47798,DB01080,D003551
47799,DB01080,D020194
47800,DB01080,D000196
47801,DB01080,D018633
47802,DB01080,D006953
47803,DB01080,D018785
47804,DB01080,D011778
47805,DB01080,D015267
47806,DB01080,D056725
47807,DB01080,D007566
47808,DB01080,D014648
47809,DB01080,D009956
47810,DB01080,D001321
47811,DB01080,D011019
47812,DB01080,D010237
47813,DB01080,D016878
47814,DB01080,D015499
47815,DB01080,D014355
47816,DB01080,D008581
47817,DB01080,D004802
47818,DB01080,D014141
47819,DB01080,D000542
47820,DB01080,D001254
47821,DB01080,D001196
47822,DB01080,D008175
47823,DB01080,D052556
47824,DB01080,D013742
47825,DB01080,D007057
47826,DB01080,D015175
47827,DB01080,D006527
47828,DB01080,D005878
47829,DB01080,D007676
47830,DB01080,D006946
47831,DB01080,D005356
47832,DB01080,D053579
47833,DB01080,D003294
47834,DB01080,D011546
47835,DB01080,D014973
47836,DB01080,D020246
47837,DB01080,D005211
47838,DB01080,D009617
47839,DB01080,D002239
47840,DB01080,D018856
47841,DB01080,D006932
47842,DB01080,D003457
47843,DB01080,D005892
47844,DB01080,D005776
47845,DB01080,D020513
47846,DB01080,D000749
47847,DB01080,D005877
47848,DB01080,D014846
47849,DB01080,D003003
47850,DB01080,D024741
47851,DB01080,D010505
47852,DB01080,D018879
47853,DB01080,D003929
47854,DB01080,D008947
47855,DB01080,D063730
47856,DB01080,D020165
47857,DB01080,D008708
47858,DB01080,D003930
47859,DB01080,D000745
47860,DB01080,D009135
47861,DB01080,D019693
47862,DB01080,D007888
47863,DB01080,D012061
47864,DB01080,D013344
47865,DB01080,D002169
47866,DB01080,D000015
47867,DB01080,D013771
47868,DB01080,D020159
47869,DB01080,D014201
47870,DB01080,D016403
47871,DB01080,D001068
47872,DB01080,D007876
47873,DB01080,D007177
47874,DB01080,D018207
47875,DB01080,D020915
47876,DB01080,D006712
47877,DB01080,D006725
47878,DB01080,D004443
47879,DB01080,D000326
47880,DB01080,D003554
47881,DB01080,D014257
47882,DB01080,D006100
47883,DB01080,D011081
47884,DB01080,D012373
47885,DB01080,D020163
47886,DB01080,D007946
47887,DB00623,D012559
47888,DB01014,D015212
47889,DB09265,D006973
47890,DB09265,D001943
47891,DB09265,D003924
47892,DB00211,D006973
47893,DB00211,D001249
47894,DB00211,D001943
47895,DB00211,D001932
47896,DB00211,D009298
47897,DB00211,D012559
47898,DB00211,D010003
47899,DB00211,D001172
47900,DB00211,D006689
47901,DB00211,D003924
47902,DB00211,D000152
47903,DB00211,D054198
47904,DB00211,D015470
47905,DB00211,D006319
47906,DB00211,D015464
47907,DB00211,D007592
47908,DB00211,D010300
47909,DB00211,D004401
47910,DB00211,D009182
47911,DB00211,D003093
47912,DB00211,D009103
47913,DB00211,D005764
47914,DB00211,D009101
47915,DB00211,D001764
47916,DB00211,D020734
47917,DB00211,D010437
47918,DB00211,D005902
47919,DB00211,D001171
47920,DB00211,D014376
47921,DB00211,D010024
47922,DB00211,D003863
47923,DB00211,D001281
47924,DB00211,D016584
47925,DB00211,D000787
47926,DB00211,D008224
47927,DB00211,D002177
47928,DB00211,D001289
47929,DB00211,D006073
47930,DB00211,D012628
47931,DB00211,D003371
47932,DB00211,D012148
47933,DB00211,D008178
47934,DB00211,D007319
47935,DB00211,D009404
47936,DB00211,D013274
47937,DB00211,D003922
47938,DB00211,D008180
47939,DB00211,D009771
47940,DB00211,D020522
47941,DB00211,D006949
47942,DB00211,D001145
47943,DB00211,D002644
47944,DB00211,D031845
47945,DB00211,D015179
47946,DB00211,D013167
47947,DB00211,D014005
47948,DB00211,D017449
47949,DB00211,D002292
47950,DB00211,D001762
47951,DB00211,D010392
47952,DB00211,D016481
47953,DB00211,D015212
47954,DB00211,D004715
47955,DB00211,D054218
47956,DB00211,D008575
47957,DB00211,D010391
47958,DB00211,D009203
47959,DB00211,D002289
47960,DB00211,D001714
47961,DB00211,D015658
47962,DB00211,D017285
47963,DB00211,D006980
47964,DB00211,D001528
47965,DB00211,D029424
47966,DB00211,D006938
47967,DB00211,D046589
47968,DB00211,D001749
47969,DB00211,D001008
47970,DB00211,D016411
47971,DB00211,D011471
47972,DB00211,D007006
47973,DB00211,D003324
47974,DB00211,D013262
47975,DB00211,D018232
47976,DB00211,D012595
47977,DB00211,D006526
47978,DB00211,D000224
47979,DB00211,D010190
47980,DB00211,D065627
47981,DB00211,D013203
47982,DB00211,D010051
47983,DB00211,D000744
47984,DB00211,D005705
47985,DB00211,D000083242
47986,DB00211,D001228
47987,DB00211,D000544
47988,DB00211,D010033
47989,DB00211,D000437
47990,DB00211,D009765
47991,DB00211,D006976
47992,DB00211,D006030
47993,DB00211,D006561
47994,DB00211,D013036
47995,DB00211,D002583
47996,DB00211,D016553
47997,DB00211,D008010
47998,DB00211,D002819
47999,DB00211,D014890
48000,DB00211,D011928
48001,DB00211,D013968
48002,DB00211,D009447
48003,DB00211,D009128
48004,DB00211,D001327
48005,DB00211,D011085
48006,DB00211,D013700
48007,DB00211,D002051
48008,DB00211,D020329
48009,DB00211,D014010
48010,DB00211,D012868
48011,DB00211,D003234
48012,DB00211,D025241
48013,DB00211,D002178
48014,DB00211,D004938
48015,DB00211,D016889
48016,DB00211,D000077195
48017,DB00211,D005879
48018,DB00211,D010673
48019,DB00211,D020190
48020,DB00211,D009902
48021,DB00211,D009157
48022,DB00211,D010001
48023,DB00211,D010510
48024,DB00211,D000075222
48025,DB00211,D014917
48026,DB00211,D055752
48027,DB00211,D009290
48028,DB00211,D065768
48029,DB00211,D020275
48030,DB00211,D012541
48031,DB00211,D011111
48032,DB00211,D009396
48033,DB00211,D020326
48034,DB00211,D007011
48035,DB00211,D006937
48036,DB00211,D012512
48037,DB00211,D053098
48038,DB00211,D054179
48039,DB00211,D052018
48040,DB00211,D007873
48041,DB00211,D004892
48042,DB00211,D010373
48043,DB00211,D011695
48044,DB00211,D004832
48045,DB00211,D009373
48046,DB00211,D010916
48047,DB00211,D012507
48048,DB00211,D017241
48049,DB00211,D004421
48050,DB00211,D001523
48051,DB00211,D016112
48052,DB00211,D007918
48053,DB00211,D006333
48054,DB00211,D004829
48055,DB00211,D012516
48056,DB00211,D003966
48057,DB00211,D000312
48058,DB00211,D000690
48059,DB00211,D013736
48060,DB00211,D012514
48061,DB00211,D019851
48062,DB00211,D006528
48063,DB00211,D004820
48064,DB00211,D006509
48065,DB00211,D010911
48066,DB00211,D018273
48067,DB00211,D011087
48068,DB00211,D040181
48069,DB00211,D006934
48070,DB00211,D003550
48071,DB00211,D003453
48072,DB00211,D010488
48073,DB00211,D018288
48074,DB00211,D019578
48075,DB00211,D002602
48076,DB00211,D055953
48077,DB00211,D022124
48078,DB00211,D000848
48079,DB00211,D002386
48080,DB00211,D002647
48081,DB00211,D006069
48082,DB00211,D006954
48083,DB00211,D015043
48084,DB00211,D017114
48085,DB00211,D003424
48086,DB00211,D006111
48087,DB00211,D009165
48088,DB00211,D003480
48089,DB00211,D012010
48090,DB00211,D000505
48091,DB00211,D014820
48092,DB00211,D002862
48093,DB00211,D001072
48094,DB00211,D001606
48095,DB00211,D014435
48096,DB00211,D000881
48097,DB00211,D006086
48098,DB00211,D008228
48099,DB00211,D016649
48100,DB00211,D006828
48101,DB00211,D013587
48102,DB00211,D013915
48103,DB00211,D005738
48104,DB00211,D015228
48105,DB00211,D001759
48106,DB00211,D012509
48107,DB00211,D002822
48108,DB00211,D014406
48109,DB00211,D001157
48110,DB00211,D051474
48111,DB00211,D014402
48112,DB00211,D000562
48113,DB00211,D003047
48114,DB00211,D020790
48115,DB00211,D008219
48116,DB00211,D010284
48117,DB00211,D053206
48118,DB00211,D009190
48119,DB00211,D007251
48120,DB00211,D008288
48121,DB00211,D006660
48122,DB00211,D020961
48123,DB00211,D007644
48124,DB00211,D012532
48125,DB00211,D009091
48126,DB00211,D009080
48127,DB00211,D043183
48128,DB00211,D017515
48129,DB00211,D005873
48130,DB00211,D016585
48131,DB00211,D046152
48132,DB00211,D005910
48133,DB00211,D008269
48134,DB00211,D004374
48135,DB00211,D011020
48136,DB00211,D016736
48137,DB00211,D012859
48138,DB00211,D015352
48139,DB00211,D008268
48140,DB00211,D007645
48141,DB00211,D014802
48142,DB00211,D010930
48143,DB00211,D007943
48144,DB00211,D050031
48145,DB00211,D055728
48146,DB00211,D002280
48147,DB00211,D020385
48148,DB00211,D001259
48149,DB00211,D028226
48150,DB00211,D006962
48151,DB00211,D013132
48152,DB00211,D004422
48153,DB00211,D006816
48154,DB00211,D001477
48155,DB00211,D000707
48156,DB00211,D014437
48157,DB00211,D020388
48158,DB00211,D018263
48159,DB00211,D003928
48160,DB00211,D013174
48161,DB00211,D005198
48162,DB00211,D000347
48163,DB00211,D018197
48164,DB00211,D011225
48165,DB00211,D018798
48166,DB00211,D017488
48167,DB00211,D001987
48168,DB00211,D003555
48169,DB00211,D003586
48170,DB00211,D004893
48171,DB00211,D005687
48172,DB00211,D029503
48173,DB00211,D008181
48174,DB00211,D000141
48175,DB00211,D007896
48176,DB00211,D009855
48177,DB00211,D020514
48178,DB00211,D014123
48179,DB00211,D011115
48180,DB00211,D004169
48181,DB00211,D002446
48182,DB00211,D008545
48183,DB00211,D006966
48184,DB00211,D056693
48185,DB00211,D014927
48186,DB00211,D010383
48187,DB00211,D055623
48188,DB00211,D002771
48189,DB00211,D012612
48190,DB00211,D054221
48191,DB00211,D004697
48192,DB00211,D014245
48193,DB00211,D008105
48194,DB00211,D009437
48195,DB00211,D017490
48196,DB00211,D005359
48197,DB00211,D011125
48198,DB00211,D012555
48199,DB00211,D006929
48200,DB00211,D004761
48201,DB00211,D012175
48202,DB00211,D001162
48203,DB00211,D008088
48204,DB00211,D015419
48205,DB00211,D010229
48206,DB00211,D017229
48207,DB00211,D002780
48208,DB00211,D000172
48209,DB00211,D002294
48210,DB00211,D018901
48211,DB00211,D002006
48212,DB00211,D013919
48213,DB00211,D054437
48214,DB00211,D003731
48215,DB00211,D031249
48216,DB00211,D003414
48217,DB00211,D006950
48218,DB00211,D056729
48219,DB00211,D013322
48220,DB00211,D008589
48221,DB00211,D052537
48222,DB00211,D008527
48223,DB00211,D013964
48224,DB00211,D002971
48225,DB00211,D017492
48226,DB00211,D013920
48227,DB00211,D000306
48228,DB00211,D010282
48229,DB00211,D013922
48230,DB00211,D001474
48231,DB00211,D020096
48232,DB00211,D007922
48233,DB00211,D004165
48234,DB00211,D005271
48235,DB00211,D052536
48236,DB00211,D001176
48237,DB00211,D015211
48238,DB00211,D018357
48239,DB00211,D008305
48240,DB00211,D006394
48241,DB00211,D015459
48242,DB00211,D006501
48243,DB00211,D012552
48244,DB00211,D017887
48245,DB00211,D017681
48246,DB00211,D009889
48247,DB00211,D014202
48248,DB00211,D000743
48249,DB00211,D012614
48250,DB00211,D003218
48251,DB00211,D015001
48252,DB00211,D003551
48253,DB00211,D020194
48254,DB00211,D000196
48255,DB00211,D018633
48256,DB00211,D006953
48257,DB00211,D018785
48258,DB00211,D011778
48259,DB00211,D015267
48260,DB00211,D056725
48261,DB00211,D007566
48262,DB00211,D014648
48263,DB00211,D009956
48264,DB00211,D001321
48265,DB00211,D011019
48266,DB00211,D010237
48267,DB00211,D016878
48268,DB00211,D015499
48269,DB00211,D014355
48270,DB00211,D008581
48271,DB00211,D004802
48272,DB00211,D014141
48273,DB00211,D000542
48274,DB00211,D001254
48275,DB00211,D001196
48276,DB00211,D008175
48277,DB00211,D052556
48278,DB00211,D013742
48279,DB00211,D007057
48280,DB00211,D015175
48281,DB00211,D006527
48282,DB00211,D005878
48283,DB00211,D007676
48284,DB00211,D006946
48285,DB00211,D005356
48286,DB00211,D053579
48287,DB00211,D003294
48288,DB00211,D011546
48289,DB00211,D014973
48290,DB00211,D020246
48291,DB00211,D005211
48292,DB00211,D009617
48293,DB00211,D002239
48294,DB00211,D018856
48295,DB00211,D006932
48296,DB00211,D003457
48297,DB00211,D005892
48298,DB00211,D005776
48299,DB00211,D020513
48300,DB00211,D000749
48301,DB00211,D005877
48302,DB00211,D014846
48303,DB00211,D003003
48304,DB00211,D024741
48305,DB00211,D010505
48306,DB00211,D018879
48307,DB00211,D003929
48308,DB00211,D008947
48309,DB00211,D063730
48310,DB00211,D020165
48311,DB00211,D008708
48312,DB00211,D003930
48313,DB00211,D000745
48314,DB00211,D009135
48315,DB00211,D019693
48316,DB00211,D007888
48317,DB00211,D012061
48318,DB00211,D013344
48319,DB00211,D002169
48320,DB00211,D000015
48321,DB00211,D013771
48322,DB00211,D020159
48323,DB00211,D014201
48324,DB00211,D016403
48325,DB00211,D001068
48326,DB00211,D007876
48327,DB00211,D007177
48328,DB00211,D018207
48329,DB00211,D020915
48330,DB00211,D006712
48331,DB00211,D006725
48332,DB00211,D004443
48333,DB00211,D000326
48334,DB00211,D003554
48335,DB00211,D014257
48336,DB00211,D006100
48337,DB00211,D011081
48338,DB00211,D012373
48339,DB00211,D020163
48340,DB00211,D007946
48341,DB01021,D006973
48342,DB01021,D001249
48343,DB01021,D006689
48344,DB00201,D001249
48345,DB00201,D003876
48346,DB00201,D001943
48347,DB00201,D001932
48348,DB00201,D012559
48349,DB00201,D001172
48350,DB00201,D003924
48351,DB00201,D004401
48352,DB00201,D009103
48353,DB00201,D001281
48354,DB00201,D001171
48355,DB00201,D001289
48356,DB00201,D006073
48357,DB00201,D003371
48358,DB00201,D001145
48359,DB00201,D002289
48360,DB00201,D001714
48361,DB00201,D001749
48362,DB00201,D001008
48363,DB00201,D001762
48364,DB00201,D002292
48365,DB00201,D001327
48366,DB00201,D002051
48367,DB00201,D002178
48368,DB00201,D002289
48369,DB00201,D002386
48370,DB00201,D002647
48371,DB00201,D003480
48372,DB00201,D005359
48373,DB00201,D005776
48374,DB00201,D005892
48375,DB00201,D006111
48376,DB00201,D006526
48377,DB00201,D006528
48378,DB00201,D006953
48379,DB00201,D007011
48380,DB00201,D007251
48381,DB00201,D007645
48382,DB00201,D007676
48383,DB00201,D007896
48384,DB00201,D008105
48385,DB00201,D008175
48386,DB00201,D008269
48387,DB00201,D008527
48388,DB00201,D008545
48389,DB00201,D008581
48390,DB00201,D008708
48391,DB00201,D009135
48392,DB00201,D009190
48393,DB00201,D009617
48394,DB00201,D010237
48395,DB00201,D010282
48396,DB00201,D010373
48397,DB00201,D010505
48398,DB00201,D011019
48399,DB00201,D011546
48400,DB00201,D012555
48401,DB00201,D013344
48402,DB00201,D013771
48403,DB00201,D013920
48404,DB00201,D014141
48405,DB00201,D014202
48406,DB00201,D014355
48407,DB00201,D014846
48408,DB00201,D015459
48409,DB00201,D016403
48410,DB00201,D018207
48411,DB00201,D018633
48412,DB00201,D018785
48413,DB00201,D018856
48414,DB00201,D018879
48415,DB00201,D020159
48416,DB00201,D020165
48417,DB00201,D020194
48418,DB00201,D020246
48419,DB00201,D020513
48420,DB00201,D020915
48421,DB00201,D022124
48422,DB01105,D006973
48423,DB01105,D001249
48424,DB01105,D001943
48425,DB01105,D001932
48426,DB01105,D009298
48427,DB01105,D012559
48428,DB01105,D001172
48429,DB01105,D003924
48430,DB01105,D001281
48431,DB01105,D003863
48432,DB01105,D001171
48433,DB01105,D006073
48434,DB01105,D009101
48435,DB01105,D001764
48436,DB01105,D001289
48437,DB01105,D009404
48438,DB01105,D006980
48439,DB01105,D001528
48440,DB01105,D006938
48441,DB01105,D001749
48442,DB01105,D001008
48443,DB01105,D001145
48444,DB01105,D002644
48445,DB01105,D002292
48446,DB01105,D001762
48447,DB01105,D002289
48448,DB01105,D001714
48449,DB01105,D001327
48450,DB01105,D003234
48451,DB01105,D002178
48452,DB01105,D002602
48453,DB01105,D009290
48454,DB01105,D007011
48455,DB01105,D006937
48456,DB01105,D009373
48457,DB01105,D001523
48458,DB01105,D006333
48459,DB01105,D003966
48460,DB01105,D006528
48461,DB01105,D006509
48462,DB01105,D001157
48463,DB01105,D001259
48464,DB01105,D006962
48465,DB01105,D004422
48466,DB01105,D001477
48467,DB01105,D000707
48468,DB01105,D003928
48469,DB01105,D001987
48470,DB01105,D003555
48471,DB01105,D003586
48472,DB01105,D008181
48473,DB01105,D001162
48474,DB01105,D001254
48475,DB01105,D001196
48476,DB01105,D005211
48477,DB01105,D009617
48478,DB01105,D002239
48479,DB01105,D006932
48480,DB01105,D003457
48481,DB01105,D005892
48482,DB01105,D005776
48483,DB01105,D000749
48484,DB01105,D005877
48485,DB01105,D003003
48486,DB01105,D003929
48487,DB01105,D003930
48488,DB01105,D000745
48489,DB01105,D009135
48490,DB01105,D007888
48491,DB01105,D002169
48492,DB01105,D000015
48493,DB01105,D001068
48494,DB01105,D007876
48495,DB01105,D007177
48496,DB01105,D006712
48497,DB01105,D006725
48498,DB01105,D004443
